IATA3,Name,City,Country,Elevation,Latitude,Longitude
OTM,Ottumwa Regional Airport,Ottumwa,United States,845,41.10660172,-92.44789886
OTP,Henri Coandă International Airport,Bucharest,Romania,314,44.5711111,26.085
OTR,Coto 47 Airport,Coto 47,Costa Rica,26,8.601559639,-82.96859741
OTS,Anacortes Airport,Anacortes,United States,241,48.498889,-122.6625
OTU,Otu Airport,Otu,Colombia,2060,7.01037,-74.7155
OTZ,Ralph Wien Memorial Airport,Kotzebue,United States,14,66.88469696,-162.598999
OUA,Ouagadougou Airport,Ouagadougou,Burkina Faso,1037,12.35319996,-1.512420058
OUD,Angads Airport,Oujda,Morocco,1535,34.78720093,-1.923990011
OUE,Ouesso Airport,Ouesso,Congo (Kinshasa),1158,1.615990043,16.03790092
OUI,Ban Huoeisay Airport,Huay Xai,Laos,1380,20.25729942,100.4369965
OUK,Outer Skerries Airport,Outer Skerries,United Kingdom,0,60.417,-0.75
OUL,Oulu Airport,Oulu,Finland,47,64.93009949,25.35460091
OUZ,Tazadit Airport,Zouerat,Mauritania,1129,22.75639915,-12.48359966
OVA,Bekily Airport,Bekily,Madagascar,1270,-24.23569475,45.30452728
OVB,Tolmachevo Airport,Novosibirsk,Russia,365,55.01259995,82.65070343
OVD,Asturias Airport,Aviles,Spain,416,43.56359863,-6.034619808
OVS,Sovetskiy Airport,Sovetskiy,Russia,351,61.32662201,63.60191345
OWB,Owensboro Daviess County Airport,Owensboro,United States,407,37.74010086,-87.16680145
OWD,Norwood Memorial Airport,Norwood,United States,49,42.19049835,-71.17289734
OXB,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,129,11.89480019,-15.65369987
OXC,Waterbury Oxford Airport,Oxford,United States,726,41.47859955,-73.1352005
OXD,Miami University Airport,Oxford,United States,1040,39.5022607,-84.7843814
OXF,Oxford (Kidlington) Airport,Oxford,United Kingdom,270,51.8368988,-1.320000052
OXR,Oxnard Airport,Oxnard,United States,45,34.20080185,-119.2070007
OYE,Oyem Airport,Oyem,Gabon,2158,1.543110013,11.58139992
OYG,Moyo Airport,Moyo,Uganda,0,3.633,31.75
OYL,Moyale Airport,Moyale,Kenya,2790,3.46972,39.101398
OZA,Ozona Municipal Airport,Ozona,United States,2381,30.73530006,-101.2030029
OZC,Labo Airport,Ozamis,Philippines,75,8.178509712,123.8420029
OZH,Zaporizhzhia International Airport,Zaporozhye,Ukraine,373,47.86700058,35.31570053
OZP,Moron Air Base,Sevilla,Spain,285,37.17490005,-5.615940094
OZR,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,United States,301,31.27569962,-85.71340179
OZZ,Ouarzazate Airport,Ouarzazate,Morocco,3782,30.93910027,-6.909430027
P08,Coolidge Municipal Airport,Cooldige,United States,1574,32.93590164,-111.427002
P52,Cottonwood Airport,Cottonwood,United States,3550,34.72999954,-112.0350037
PAB,Bilaspur Airport,Bilaspur,India,899,21.98839951,82.11100006
PAC,Marcos A. Gelabert International Airport,Panama,Panama,31,8.973340034,-79.55560303
PAD,Paderborn Lippstadt Airport,Paderborn,Germany,699,51.61410141,8.616319656
PAE,Snohomish County (Paine Field) Airport,Everett,United States,606,47.90629959,-122.2819977
PAF,Bugungu Airport,Pakuba,Uganda,2472,2.2,31.55
PAG,Pagadian Airport,Pagadian,Philippines,5,7.830731448,123.4611797
PAH,Barkley Regional Airport,PADUCAH,United States,410,37.06079865,-88.77380371
PAJ,Parachinar Airport,Parachinar,Pakistan,5800,33.90209961,70.07160187
PAL,German Olano Air Base,La Dorada,Colombia,566,5.48361,-74.6574
PAM,Tyndall Air Force Base,Panama City,United States,17,30.06959915,-85.57540131
PAN,Pattani Airport,Pattani,Thailand,8,6.785459995,101.1539993
PAO,Palo Alto Airport of Santa Clara County,Palo Alto,United States,4,37.46110153,-122.1149979
PAP,Toussaint Louverture International Airport,Port-au-prince,Haiti,122,18.57999992,-72.29250336
PAQ,Palmer Municipal Airport,Palmer,United States,242,61.59489822,-149.0890045
PAR,All Airports,Paris,France,107,48.856389,2.352222
PAS,Paros Airport,Paros,Greece,131,37.020495,25.113195
PAT,Lok Nayak Jayaprakash Airport,Patina,India,170,25.59129906,85.08799744
PAV,Paulo Afonso Airport,Paulo Alfonso,Brazil,883,-9.40087986,-38.25059891
PAX,Port-de-Paix Airport,Port-de-Paix,Haiti,9,19.93359947,-72.84860229
PAZ,El Tajín National Airport,Poza Rico,Mexico,497,20.60269928,-97.46080017
PBC,Hermanos Serdán International Airport,Puebla,Mexico,7361,19.15810013,-98.37139893
PBD,Porbandar Airport,Porbandar,India,23,21.64870071,69.65720367
PBF,Grider Field,Pine Bluff,United States,206,34.17309952,-91.93560028
PBG,Plattsburgh International Airport,Plattsburgh,United States,234,44.65090179,-73.4681015
PBH,Paro Airport,Thimphu,Bhutan,7332,27.40320015,89.42459869
PBI,Palm Beach International Airport,West Palm Beach,United States,19,26.68320084,-80.09559631
PBJ,Tavie Airport,Paama Island,Vanuatu,160,-16.43899918,168.2570038
PBL,General Bartolome Salom International Airport,Puerto Cabello,Venezuela,32,10.48050022,-68.07299805
PBM,Johan Adolf Pengel International Airport,Zandery,Suriname,59,5.452829838,-55.18780136
PBN,Porto Amboim Airport,Porto Amboim,Angola,16,-10.72200012,13.76550007
PBO,Paraburdoo Airport,Paraburdoo,Australia,1406,-23.17110062,117.7450027
PBP,Islita Airport,Nandayure,Costa Rica,7,9.856109619,-85.3707962
PBR,Puerto Barrios Airport,Puerto Barrios,Guatemala,33,15.73089981,-88.58380127
PBU,Putao Airport,Putao,Burma,1500,27.32990074,97.42630005
PBX,Pike County-Hatcher Field,Pikeville,United States,1473,37.5617981,-82.56639862
PCA,Ingeniero Juan Guillermo Villasana Airport,Pachuca,Mexico,7600,20.07740021,-98.78250122
PCB,Pondok Cabe Air Base,Jakarta,Indonesia,200,-6.336959839,106.7649994
PCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,513,-8.377940178,-74.57430267
PCM,Playa del Carmen Airport,Playa del Carmen,Mexico,1,20.6225,-87.082221
PCN,Picton Aerodrome,Picton,New Zealand,161,-41.34609985,173.9559937
PCP,Principe Airport,Principe,Sao Tome and Principe,591,1.662940025,7.411739826
PCR,German Olano Airport,Puerto Carreno,Colombia,177,6.18472,-67.4932
PCS,Picos Airport,Picos,Brazil,1050,-7.062059879,-41.52370071
PCU,Puruk Cahu Airport,Puruk Cahu,Indonesia,200,-0.6875722,114.4437632
PCW,Carl R Keller Field,Port Clinton,United States,590,41.5163002,-82.86869812
PCZ,Waupaca Municipal Airport,Waupaca,United States,840,44.33330154,-89.01979828
PDA,Obando Airport,Puerto Inírida,Colombia,460,3.85353,-67.9062
PDB,Pedro Bay Airport,Pedro Bay,United States,45,59.782222,-154.1325
PDG,Tabing Airport,Padang,Indonesia,9,-0.874988973,100.3519974
PDK,DeKalb Peachtree Airport,Atlanta,United States,1003,33.87559891,-84.30200195
PDL,João Paulo II Airport,Ponta Delgada,Portugal,259,37.74119949,-25.69790077
PDO,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,184,-3.286070108,103.8799973
PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,95,-34.85509872,-55.09429932
PDS,Piedras Negras International Airport,Piedras Negras,Mexico,901,28.62739944,-100.5350037
PDT,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,1497,45.69509888,-118.8410034
PDU,Tydeo Larre Borges Airport,Paysandu,Uruguay,138,-32.36330032,-58.06190109
PDV,Plovdiv International Airport,Plovdiv,Bulgaria,597,42.067799,24.8508
PDX,Portland International Airport,Portland,United States,31,45.58869934,-122.5979996
PEA,Penneshaw Airport,Penneshaw,Australia,0,-35.75584629,137.9628754
PEC,Pelican Seaplane Base,Pelican,United States,0,57.955278,-136.236389
PED,Pardubice Airport,Pardubice,Czech Republic,741,50.01340103,15.73859978
PEE,Bolshoye Savino Airport,Perm,Russia,404,57.91450119,56.02119827
PEF,Peenemünde Airport,Peenemunde,Germany,7,54.15777969,13.77444363
PEG,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,697,43.095901,12.5132
PEI,Matecaña International Airport,Pereira,Colombia,4416,4.81267,-75.7395
PEK,Beijing Capital International Airport,Beijing,China,116,40.08010101,116.5849991
PEM,Padre Aldamiz International Airport,Puerto Maldonado,Peru,659,-12.61359978,-69.22859955
PEN,Penang International Airport,Penang,Malaysia,11,5.297140121,100.2770004
PEQ,Pecos Municipal Airport,Pecos,United States,2613,31.38240051,-103.5110016
PER,Perth International Airport,Perth,Australia,67,-31.94029999,115.9670029
PES,Petrozavodsk Airport,Petrozavodsk,Russia,151,61.8852005,34.15470123
PET,João Simões Lopes Neto International Airport,Pelotas,Brazil,59,-31.71839905,-52.32770157
PEU,Puerto Lempira Airport,Puerto Lempira,Honduras,33,15.2622,-83.781197
PEV,Pécs-Pogány Airport,Pécs-Pogány,Hungary,1000,45.990898,18.240996
PEW,Peshawar International Airport,Peshawar,Pakistan,1158,33.9939003,71.51460266
PEX,Pechora Airport,Pechora,Russia,98,65.12110138,57.13079834
PEZ,Penza Airport,Penza,Russia,614,53.11059952,45.02109909
PFB,Lauro Kurtz Airport,Passo Fundo,Brazil,2376,-28.24399948,-52.32659912
PFJ,Patreksfjörður Airport,Patreksfjordur,Iceland,11,65.555801,-23.965
PFN,Panama City-Bay Co International Airport,Panama City,United States,20,30.212099,-85.6828
PFO,Paphos International Airport,Paphos,Cyprus,41,34.7179985,32.4856987
PFQ,Parsabade Moghan Airport,Parsabad,Iran,251,39.60359955,47.88150024
PFR,Ilebo Airport,Ilebo,Congo (Kinshasa),1450,-4.329919,20.590124
PGA,Page Municipal Airport,Page,United States,4316,36.92610168,-111.447998
PGD,Charlotte County Airport,Punta Gorda,United States,26,26.92020035,-81.9905014
PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan,France,144,42.74039841,2.87067008
PGH,Pantnagar Airport,Nainital,India,769,29.03339958,79.47370148
PGK,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,109,-2.162199974,106.1389999
PGU,Persian Gulf International Airport,Khalije Fars,Iran,27,27.379601,52.737701
PGV,Pitt Greenville Airport,Greenville,United States,26,35.6352005,-77.38529968
PGX,Périgueux-Bassillac Airport,Perigueux,France,328,45.19810104,0.81555599
PHA,Phan Rang Airport,Phan Rang,Vietnam,101,11.6335001,108.9520035
PHC,Port Harcourt International Airport,Port Hartcourt,Nigeria,87,5.015490055,6.949590206
PHD,Harry Clever Field,New Philadelpha,United States,894,40.47090149,-81.41970062
PHE,Port Hedland International Airport,Port Hedland,Australia,33,-20.37779999,118.6259995
PHF,Newport News Williamsburg International Airport,Newport News,United States,42,37.13190079,-76.49299622
PHK,Palm Beach County Glades Airport,Pahokee,United States,16,26.78499985,-80.69339752
PHL,Philadelphia International Airport,Philadelphia,United States,36,39.87189865,-75.2410965
PHN,St Clair County International Airport,Port Huron,United States,650,42.9109993,-82.52890015
PHO,Point Hope Airport,Point Hope,United States,12,68.3488,-166.799
PHS,Phitsanulok Airport,Phitsanulok,Thailand,154,16.78289986,100.2789993
PHW,Hendrik Van Eck Airport,Phalaborwa,South Africa,1432,-23.93720055,31.15539932
PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,1135,33.43429947,-112.012001
PHY,Phetchabun Airport,Phetchabun,Thailand,450,16.6760006,101.1949997
PIA,General Wayne A. Downing Peoria International Airport,Peoria,United States,660,40.66419983,-89.69329834
PIB,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,298,31.46710014,-89.33709717
PID,Nassau Paradise Island Airport,Nassau,Bahamas,0,25.08300018,-77.30000305
PIE,St Petersburg Clearwater International Airport,St. Petersburg,United States,11,27.91020012,-82.68740082
PIF,Pingtung North Airport,Pingtung,Taiwan,97,22.70019913,120.4820023
PIH,Pocatello Regional Airport,Pocatello,United States,4452,42.90980148,-112.5960007
PIK,Glasgow Prestwick Airport,Prestwick,United Kingdom,65,55.50939941,-4.586669922
PIM,Harris County Airport,Pine Mountain,United States,902,32.84069824,-84.88240051
PIN,Parintins Airport,Parintins,Brazil,87,-2.673019886,-56.77719879
PIO,Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,39,-13.74489975,-76.22029877
PIP,Pilot Point Airport,Pilot Point,United States,57,57.58039856,-157.5720062
PIR,Pierre Regional Airport,Pierre,United States,1744,44.38270187,-100.2860031
PIS,Poitiers-Biard Airport,Poitiers,France,423,46.58769989,0.306665987
PIT,Pittsburgh International Airport,Pittsburgh,United States,1203,40.49150085,-80.23290253
PIU,Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,120,-5.205749989,-80.61640167
PIW,Pikwitonei Airport,Pikwitonei,Canada,630,55.58890152,-97.16419983
PIX,Pico Airport,Pico,Portugal,109,38.5542984,-28.44129944
PIZ,Point Lay LRRS Airport,Point Lay,United States,22,69.73290253,-163.0050049
PJA,Pajala Airport,Pajala,Sweden,542,67.24559784,23.06889915
PJC,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,1873,-22.63999939,-55.83000183
PJG,Panjgur Airport,Panjgur,Pakistan,3289,26.9545002,64.13249969
PJM,Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,7,8.533329964,-83.30000305
PKA,Napaskiak Airport,Napaskiak,United States,24,60.70289993,-161.7779999
PKB,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,858,39.3451004,-81.43920135
PKC,Yelizovo Airport,Petropavlovsk,Russia,131,53.16790009,158.4539948
PKE,Parkes Airport,Parkes,Australia,1069,-33.13140106,148.2389984
PKG,Pulau Pangkor Airport,Pangkor Island,Malaysia,19,4.244719982,100.5530014
PKH,Porto Cheli Airport,Porto Heli,Greece,69,37.297501,23.1478
PKK,Pakhokku Airport,Pakhokku,Burma,151,21.4043,95.11125
PKN,Iskandar Airport,Pangkalan Bun,Indonesia,75,-2.705199957,111.6729965
PKP,Puka Puka Airport,Puka Puka,French Polynesia,5,-14.80949974,-138.8130035
PKR,Pokhara Airport,Pokhara,Nepal,2712,28.20089912,83.98210144
PKT,Port Keats Airport,Wadeye,Australia,91,-14.25,129.529007
PKU,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,102,0.460786015,101.4449997
PKV,Pskov Airport,Pskov,Russia,154,57.78390121,28.39559937
PKW,Selebi Phikwe Airport,Selebi-phikwe,Botswana,2925,-22.0583,27.8288
PKY,Tjilik Riwut Airport,Palangkaraya,Indonesia,82,-2.225130081,113.9430008
PKZ,Pakse International Airport,Pakse,Laos,351,15.13210011,105.7809982
PLD,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,50,9.870510101,-85.48139954
PLH,Plymouth City Airport,Plymouth,United Kingdom,476,50.422798,-4.10583
PLJ,Placencia Airport,Placencia,Belize,42,16.536944,-88.361667
PLL,Ponta Pelada Airport,Manaus,Brazil,267,-3.146039963,-59.98630142
PLM,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,49,-2.898250103,104.6999969
PLN,Pellston Regional Airport of Emmet County Airport,Pellston,United States,721,45.57089996,-84.79669952
PLO,Port Lincoln Airport,Port Lincoln,Australia,36,-34.6053009,135.8800049
PLP,Captain Ramon Xatruch Airport,La Palma,Panama,30,8.406669617,-78.14170074
PLQ,Palanga International Airport,Palanga,Lithuania,33,55.97320175,21.09390068
PLS,Providenciales Airport,Providenciales,Turks and Caicos Islands,15,21.77359962,-72.26589966
PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,2589,-19.8512001,-43.95059967
PLV,Suprunovka Airport,Poltava,Ukraine,505,49.5685997,34.39720154
PLW,Mutiara Airport,Palu,Indonesia,284,-0.918542027,119.9100037
PLX,Semipalatinsk Airport,Semiplatinsk,Kazakhstan,761,50.35129929,80.23439789
PLZ,Port Elizabeth Airport,Port Elizabeth,South Africa,226,-33.98490143,25.61730003
PMA,Pemba Airport,Pemba,Tanzania,80,-5.257259846,39.81140137
PMB,Pembina Municipal Airport,Pembina,United States,795,48.94250107,-97.24079895
PMC,El Tepual Airport,Puerto Montt,Chile,294,-41.43889999,-73.09400177
PMD,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,2543,34.62939835,-118.0849991
PME,Portsmouth Airport,Portsmouth,United Kingdom,0,50.8,-1.083333
PMF,Parma Airport,Parma,Italy,161,44.824501,10.2964
PMG,Ponta Porã Airport,Ponta Pora,Brazil,2156,-22.5496006,-55.70259857
PMI,Palma De Mallorca Airport,Palma de Mallorca,Spain,27,39.55170059,2.738810062
PMK,Palm Island Airport,Palm Island,Australia,28,-18.75530052,146.5809937
PML,Port Moller Airport,Cold Bay,United States,20,56.00600052,-160.5610046
PMO,Falcone–Borsellino Airport,Palermo,Italy,65,38.175999,13.091
PMP,Pompano Beach Airpark,Pompano Beach,United States,19,26.24710083,-80.11109924
PMQ,Perito Moreno Airport,Perito Moreno,Argentina,1410,-46.53789902,-70.97869873
PMR,Palmerston North Airport,Palmerston North,New Zealand,151,-40.3205986,175.6170044
PMS,Palmyra Airport,Palmyra,Syria,1322,34.5574,38.316898
PMV,Del Caribe Santiago Mariño International Airport,Porlamar,Venezuela,74,10.91260338,-63.96659851
PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,774,-10.29150009,-48.35699844
PMY,El Tehuelche Airport,Puerto Madryn,Argentina,427,-42.7592,-65.1027
PMZ,Palmar Sur Airport,Palmar Sur,Costa Rica,49,8.951029778,-83.46859741
PNA,Pamplona Airport,Pamplona,Spain,1504,42.77000046,-1.646329999
PNB,Porto Nacional Airport,Porto Nacional,Brazil,870,-10.71940041,-48.39970016
PNC,Ponca City Regional Airport,Ponca City,United States,1008,36.73199844,-97.09980011
PND,Punta Gorda Airport,Punta Gorda,Belize,7,16.1024,-88.8083
PNE,Northeast Philadelphia Airport,Philadelphia,United States,120,40.08190155,-75.01059723
PNH,Phnom Penh International Airport,Phnom-penh,Cambodia,40,11.54660034,104.8440018
PNI,Pohnpei International Airport,Pohnpei,Micronesia,10,6.985099792,158.2089996
PNK,Supadio Airport,Pontianak,Indonesia,10,-0.150711,109.4039993
PNL,Pantelleria Airport,Pantelleria,Italy,628,36.816502,11.9689
PNM,Princeton Municipal Airport,Princeton,United States,980,45.55989838,-93.60820007
PNP,Girua Airport,Girua,Papua New Guinea,311,-8.80453968,148.3090057
PNQ,Pune Airport,Pune,India,1942,18.58209991,73.91970062
PNR,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),55,-4.816030025,11.88659954
PNS,Pensacola Regional Airport,Pensacola,United States,121,30.47340012,-87.18659973
PNT,Tte. Julio Gallardo Airport,Puerto Natales,Chile,217,-51.67150116,-72.52839661
PNV,Panevėžys Air Base,Panevezys,Lithuania,197,55.72940063,24.46080017
PNY,Pondicherry Airport,Pendicherry,India,118,11.96870041,79.81009674
PNZ,Senador Nilo Coelho Airport,Petrolina,Brazil,1263,-9.362409592,-40.56909943
POA,Salgado Filho Airport,Porto Alegre,Brazil,11,-29.99440002,-51.17139816
POB,Pope Field,Fort Bragg,United States,217,35.17089844,-79.01450348
POC,Brackett Field,La Verne,United States,1011,34.09159851,-117.7819977
POE,Polk Army Air Field,Fort Polk,United States,330,31.0447998,-93.1917038
POF,Poplar Bluff Municipal Airport,Poplar Bluff,United States,331,36.77389908,-90.32489777
POG,Port Gentil Airport,Port Gentil,Gabon,13,-0.711739004,8.754380226
POI,Capitan Nicolas Rojas Airport,Potosi,Bolivia,12913,-19.54310036,-65.72370148
POJ,Patos de Minas Airport,Patos de Minas,Brazil,2793,-18.67280006,-46.49119949
POL,Pemba Airport,Pemba,Mozambique,331,-12.99176216,40.52401352
POM,Port Moresby Jacksons International Airport,Port Moresby,Papua New Guinea,146,-9.443380356,147.2200012
POO,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Pocos De Caldas,Brazil,4135,-21.84300041,-46.56790161
POP,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,15,19.75790024,-70.56999969
POR,Pori Airport,Pori,Finland,44,61.46170044,21.79999924
POS,Piarco International Airport,Port-of-spain,Trinidad and Tobago,58,10.59539986,-61.33720016
POT,Ken Jones Airport,Port Antonio,Jamaica,20,18.19879913,-76.53450012
POU,Dutchess County Airport,Poughkeepsie,United States,165,41.62659836,-73.88420105
POW,Portoroz Airport,Portoroz,Slovenia,7,45.47340012,13.61499977
POX,Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,325,49.0966667,2.0408333
POZ,Poznań-Ławica Airport,Poznan,Poland,308,52.42100143,16.82629967
PPB,Presidente Prudente Airport,President Prudente,Brazil,1477,-22.17510033,-51.42459869
PPC,Prospect Creek Airport,Prospect Creek,United States,1095,66.81410217,-150.6439972
PPE,Puerto Peñasco International Airport,Punta Penasco,Mexico,30,31.356202,-113.525677
PPG,Pago Pago International Airport,Pago Pago,American Samoa,32,-14.33100033,-170.7100067
PPI,Port Pirie Airport,,Australia,40,-33.23889923,137.9949951
PPK,Petropavlosk South Airport,Petropavlosk,Kazakhstan,453,54.77470016,69.18389893
